N,Iterative,Recursive,Dynamic Programming
985,0.000250,-,0.000000
986,0.000291,-,0.000000
987,0.000250,-,0.000042
988,0.000291,-,0.000042
989,0.000291,-,0.000042
990,0.000250,-,0.000042
991,0.000292,-,0.000000
992,0.000250,-,0.000042
993,0.000250,-,0.000000
994,0.000250,-,0.000000
995,0.000292,-,0.000042
996,0.000250,-,0.000000
997,0.000250,-,0.000000
998,0.000292,-,0.000000
999,0.000250,-,0.000041
1000,0.000250,-,0.000042
1001,0.000250,-,0.000041
1002,0.000292,-,0.000042
1003,0.000250,-,0.000042
1004,0.000208,-,0.000042
1005,0.000291,-,0.000000
1006,0.000333,-,0.000000
1007,0.000333,-,0.000042
1008,0.000334,-,0.000041
1009,0.000375,-,0.000042
1010,0.000375,-,0.000000
1011,0.000292,-,0.000042
1012,0.000292,-,0.000041
1013,0.000291,-,0.000042
1014,0.000250,-,0.000042
1015,0.000250,-,0.000000
1016,0.000250,-,0.000042
1017,0.000250,-,0.000042
1018,0.000250,-,0.000000
1019,0.000292,-,0.000042
1020,0.000250,-,0.000042
1021,0.000208,-,0.000000
1022,0.000292,-,0.000000
1023,0.000250,-,0.000000
1024,0.000292,-,0.000042
1025,0.000209,-,0.000042
1026,0.000292,-,0.000042
1027,0.000333,-,0.000000
1028,0.000333,-,0.000042
1029,0.000375,-,0.000000
1030,0.000292,-,0.000041
1031,0.000333,-,0.000000
1032,0.000334,-,0.000041
1033,0.000250,-,0.000000
1034,0.000334,-,0.000000
1035,0.000291,-,0.000000
1036,0.000334,-,0.000041
1037,0.000291,-,0.000000
1038,0.000292,-,0.000041
1039,0.000250,-,0.000042
1040,0.000292,-,0.000042
1041,0.000292,-,0.000000
1042,0.000292,-,0.000042
1043,0.000250,-,0.000041
1044,0.000292,-,0.000041
1045,0.000291,-,0.000042
1046,0.000292,-,0.000000
1047,0.000292,-,0.000042
1048,0.000375,-,0.000000
1049,0.000333,-,0.000041
1050,0.000375,-,0.000041
1051,0.000375,-,0.000042
1052,0.000375,-,0.000041
1053,0.000250,-,0.000000
1054,0.000292,-,0.000041
1055,0.000292,-,0.000042
1056,0.000292,-,0.000041
1057,0.000292,-,0.000042
1058,0.000291,-,0.000042
1059,0.000292,-,0.000042
1060,0.000292,-,0.000000
1061,0.000292,-,0.000000
1062,0.000292,-,0.000042
1063,0.000292,-,0.000042
1064,0.000292,-,0.000041
1065,0.000292,-,0.000000
1066,0.000292,-,0.000000
1067,0.000291,-,0.000000
1068,0.000375,-,0.000000
1069,0.000375,-,0.000042
1070,0.000417,-,0.000000
1071,0.000417,-,0.000042
1072,0.000375,-,0.000000
1073,0.000292,-,0.000042
1074,0.000292,-,0.000041
1075,0.000292,-,0.000041
1076,0.000291,-,0.000000
1077,0.000291,-,0.000000
1078,0.000292,-,0.000000
1079,0.000292,-,0.000042
1080,0.000292,-,0.000042
1081,0.000333,-,0.000041
1082,0.000292,-,0.000042
1083,0.000292,-,0.000042
1084,0.000292,-,0.000084
1085,0.000292,-,0.000000
1086,0.000291,-,0.000000
1087,0.000333,-,0.000000
1088,0.000292,-,0.000042
1089,0.000375,-,0.000000
1090,0.000334,-,0.000041
1091,0.000375,-,0.000000
1092,0.000417,-,0.000041
1093,0.000375,-,0.000042
1094,0.000292,-,0.000042
1095,0.000291,-,0.000042
1096,0.000291,-,0.000042
1097,0.000291,-,0.000042
1098,0.000291,-,0.000000
1099,0.000291,-,0.000042
1100,0.000292,-,0.000042
1101,0.000292,-,0.000000
1102,0.000292,-,0.000042
1103,0.000292,-,0.000000
1104,0.000291,-,0.000042
1105,0.000291,-,0.000042
1106,0.000333,-,0.000000
1107,0.000291,-,0.000000
1108,0.000291,-,0.000000
1109,0.000292,-,0.000041
1110,0.000291,-,0.000000
1111,0.000292,-,0.000000
1112,0.000333,-,0.000000
1113,0.000291,-,0.000041
1114,0.000292,-,0.000000
1115,0.000333,-,0.000000
1116,0.000292,-,0.000042
1117,0.000334,-,0.000000
1118,0.000291,-,0.000042
1119,0.000292,-,0.000041
1120,0.000292,-,0.000000
1121,0.000334,-,0.000042
1122,0.000291,-,0.000042
1123,0.000292,-,0.000041
1124,0.000292,-,0.000000
1125,0.000291,-,0.000000
1126,0.000291,-,0.000000
1127,0.000333,-,0.000000
1128,0.000292,-,0.000041
1129,0.000333,-,0.000042
1130,0.000292,-,0.000042
1131,0.000292,-,0.000041
1132,0.000334,-,0.000000
1133,0.000292,-,0.000041
1134,0.000333,-,0.000000
1135,0.000292,-,0.000041
1136,0.000291,-,0.000000
1137,0.000291,-,0.000042
1138,0.000333,-,0.000000
1139,0.000292,-,0.000000
1140,0.000333,-,0.000042
1141,0.000333,-,0.000000
1142,0.000291,-,0.000042
1143,0.000292,-,0.000041
1144,0.000333,-,0.000000
1145,0.000333,-,0.000000
1146,0.000292,-,0.000041
1147,0.000292,-,0.000042
1148,0.000291,-,0.000000
1149,0.000291,-,0.000000
1150,0.000291,-,0.000000
1151,0.000334,-,0.000000
1152,0.000333,-,0.000000
1153,0.000292,-,0.000000
1154,0.000333,-,0.000042
1155,0.000291,-,0.000000
1156,0.000292,-,0.000042
1157,0.000292,-,0.000042
1158,0.000292,-,0.000042
1159,0.000333,-,0.000000
1160,0.000292,-,0.000041
1161,0.000292,-,0.000042
1162,0.000291,-,0.000000
1163,0.000291,-,0.000000
1164,0.000292,-,0.000000
1165,0.000291,-,0.000042
1166,0.000292,-,0.000041
1167,0.000291,-,0.000041
1168,0.000292,-,0.000000
1169,0.000334,-,0.000041
1170,0.000334,-,0.000042
1171,0.000291,-,0.000042
1172,0.000334,-,0.000042
1173,0.000333,-,0.000042
1174,0.000333,-,0.000042
1175,0.000334,-,0.000000
1176,0.000292,-,0.000042
1177,0.000334,-,0.000041
1178,0.000333,-,0.000042
1179,0.000333,-,0.000041
1180,0.000333,-,0.000042
1181,0.000292,-,0.000000
1182,0.000333,-,0.000000
1183,0.000333,-,0.000042
1184,0.000334,-,0.000000
1185,0.000333,-,0.000000
1186,0.000333,-,0.000041
1187,0.000333,-,0.000041
1188,0.000334,-,0.000042
1189,0.000333,-,0.000000
1190,0.000333,-,0.000042
1191,0.000333,-,0.000000
1192,0.000333,-,0.000000
1193,0.000292,-,0.000042
1194,0.000333,-,0.000042
1195,0.000292,-,0.000166
1196,0.000334,-,0.000042
1197,0.000333,-,0.000041
1198,0.000292,-,0.000000
1199,0.000291,-,0.000042
1200,0.000333,-,0.000042
1201,0.000292,-,0.000042
1202,0.000375,-,0.000000
1203,0.000333,-,0.000000
1204,0.000333,-,0.000042
1205,0.000334,-,0.000000
1206,0.000292,-,0.000000
1207,0.000334,-,0.000000
1208,0.000333,-,0.000042
1209,0.000333,-,0.000000
1210,0.000334,-,0.000000
1211,0.000291,-,0.000000
1212,0.000333,-,0.000000
1213,0.000334,-,0.000000
1214,0.000417,-,0.000000
1215,0.000417,-,0.000000
1216,0.000375,-,0.000042
1217,0.000416,-,0.000042
1218,0.000417,-,0.000042
1219,0.000416,-,0.000000
1220,0.000333,-,0.000042
1221,0.000333,-,0.000042
1222,0.000333,-,0.000000
1223,0.000292,-,0.000042
1224,0.000333,-,0.000042
1225,0.000333,-,0.000000
1226,0.000333,-,0.000000
1227,0.000334,-,0.000041
1228,0.000333,-,0.000041
1229,0.000333,-,0.000000
1230,0.000334,-,0.000000
1231,0.000333,-,0.000000
1232,0.000333,-,0.000041
1233,0.000334,-,0.000041
1234,0.000333,-,0.000042
1235,0.000375,-,0.000041
1236,0.000334,-,0.000000
1237,0.000292,-,0.000042
1238,0.000333,-,0.000000
1239,0.000333,-,0.000000
1240,0.000333,-,0.000000
1241,0.000333,-,0.000000
1242,0.000333,-,0.000000
1243,0.000375,-,0.000042
1244,0.000334,-,0.000000
1245,0.000334,-,0.000042
1246,0.000333,-,0.000042
1247,0.000334,-,0.000000
1248,0.000375,-,0.000000
1249,0.000334,-,0.000042
1250,0.000416,-,0.000000
1251,0.000416,-,0.000042
1252,0.000459,-,0.000000
1253,0.000459,-,0.000000
1254,0.000417,-,0.000042
1255,0.000417,-,0.000042
1256,0.000417,-,0.000042
1257,0.000333,-,0.000000
1258,0.000333,-,0.000000
1259,0.000334,-,0.000041
1260,0.000375,-,0.000000
1261,0.000333,-,0.000041
1262,0.000375,-,0.000042
1263,0.000375,-,0.000000
1264,0.000375,-,0.000000
1265,0.000375,-,0.000000
1266,0.000375,-,0.000042
1267,0.000333,-,0.000000
1268,0.000333,-,0.000042
1269,0.000375,-,0.000000
1270,0.000333,-,0.000041
1271,0.000333,-,0.000000
1272,0.000375,-,0.000000
1273,0.000334,-,0.000000
1274,0.000333,-,0.000041
1275,0.000333,-,0.000000
1276,0.000292,-,0.000042
1277,0.000333,-,0.000041
1278,0.000333,-,0.000000
1279,0.000416,-,0.000000
1280,0.000416,-,0.000041
1281,0.000417,-,0.000041
1282,0.000416,-,0.000000
1283,0.000500,-,0.000041
1284,0.000458,-,0.000042
1285,0.000459,-,0.000042
1286,0.000416,-,0.000041
1287,0.000333,-,0.000000
1288,0.000375,-,0.000000
1289,0.000333,-,0.000000
1290,0.000375,-,0.000042
1291,0.000375,-,0.000042
1292,0.000375,-,0.000042
1293,0.000333,-,0.000000
1294,0.000333,-,0.000000
1295,0.000333,-,0.000041
1296,0.000375,-,0.000042
1297,0.000375,-,0.000041
1298,0.000375,-,0.000000
1299,0.000333,-,0.000042
1300,0.000375,-,0.000042
1301,0.000333,-,0.000000
1302,0.000333,-,0.000000
1303,0.000333,-,0.000000
1304,0.000333,-,0.000041
1305,0.000333,-,0.000041
1306,0.000333,-,0.000042
1307,0.000458,-,0.000042
1308,0.000375,-,0.000042
1309,0.000375,-,0.000000
1310,0.000375,-,0.000041
1311,0.000375,-,0.000000
1312,0.000334,-,0.000000
1313,0.000333,-,0.000000
1314,0.000375,-,0.000041
1315,0.000333,-,0.000000
1316,0.000333,-,0.000041
1317,0.000375,-,0.000042
1318,0.000375,-,0.000000
1319,0.000333,-,0.000000
1320,0.000375,-,0.000000
1321,0.000375,-,0.000000
1322,0.000375,-,0.000042
1323,0.000375,-,0.000042
1324,0.000375,-,0.000042
1325,0.000375,-,0.000000
1326,0.000334,-,0.000041
1327,0.000375,-,0.000000
1328,0.000375,-,0.000000
1329,0.000334,-,0.000042
1330,0.000333,-,0.000000
1331,0.000375,-,0.000000
1332,0.000334,-,0.000000
1333,0.000375,-,0.000042
1334,0.000375,-,0.000000
1335,0.000375,-,0.000042
1336,0.000375,-,0.000041
1337,0.000375,-,0.000000
1338,0.000375,-,0.000041
1339,0.000375,-,0.000000
1340,0.000375,-,0.000000
1341,0.000333,-,0.000041
1342,0.000375,-,0.000000
1343,0.000375,-,0.000042
1344,0.000375,-,0.000000
1345,0.000375,-,0.000042
1346,0.000375,-,0.000000
1347,0.000334,-,0.000042
1348,0.000333,-,0.000042
1349,0.000334,-,0.000041
1350,0.000333,-,0.000000
1351,0.000458,-,0.000000
1352,0.000458,-,0.000042
1353,0.000459,-,0.000041
1354,0.000458,-,0.000042
1355,0.000542,-,0.000000
1356,0.000458,-,0.000000
1357,0.000417,-,0.000000
1358,0.000459,-,0.000041
1359,0.000375,-,0.000042
1360,0.000375,-,0.000042
1361,0.000375,-,0.000000
1362,0.000375,-,0.000042
1363,0.000375,-,0.000041
1364,0.000375,-,0.000000
1365,0.000375,-,0.000000
1366,0.000417,-,0.000042
1367,0.000375,-,0.000041
1368,0.000375,-,0.000000
1369,0.000375,-,0.000000
1370,0.000334,-,0.000000
1371,0.000333,-,0.000000
1372,0.000375,-,0.000042
1373,0.000375,-,0.000041
1374,0.000375,-,0.000042
1375,0.000375,-,0.000042
1376,0.000334,-,0.000000
1377,0.000375,-,0.000041
1378,0.000417,-,0.000000
1379,0.000375,-,0.000000
1380,0.000375,-,0.000000
1381,0.000375,-,0.000042
1382,0.000375,-,0.000041
1383,0.000375,-,0.000042
1384,0.000375,-,0.000041
1385,0.000375,-,0.000042
1386,0.000375,-,0.000042
1387,0.000375,-,0.000000
1388,0.000375,-,0.000000
1389,0.000416,-,0.000000
1390,0.000375,-,0.000083
1391,0.000375,-,0.000041
1392,0.000333,-,0.000042
1393,0.000500,-,0.000000
1394,0.000417,-,0.000041
1395,0.000417,-,0.000000
1396,0.000375,-,0.000042
1397,0.000375,-,0.000000
1398,0.000375,-,0.000041
1399,0.000375,-,0.000000
1400,0.000375,-,0.000000
1401,0.000375,-,0.000042
1402,0.000375,-,0.000042
1403,0.000375,-,0.000000
1404,0.000459,-,0.000041
1405,0.000500,-,0.000041
1406,0.000459,-,0.000000
1407,0.000542,-,0.000000
1408,0.000416,-,0.000041
1409,0.000458,-,0.000042
1410,0.000458,-,0.000042
1411,0.000458,-,0.000041
1412,0.000375,-,0.000000
1413,0.000375,-,0.000000
1414,0.000417,-,0.000000
1415,0.000375,-,0.000041
1416,0.000375,-,0.000042
1417,0.000375,-,0.000041
1418,0.000375,-,0.000000
1419,0.000375,-,0.000042
1420,0.000375,-,0.000000
1421,0.000375,-,0.000000
1422,0.000375,-,0.000042
1423,0.000417,-,0.000000
1424,0.000333,-,0.000042
1425,0.000375,-,0.000042
1426,0.000375,-,0.000000
1427,0.000375,-,0.000041
1428,0.000417,-,0.000000
1429,0.000417,-,0.000042
1430,0.000416,-,0.000000
1431,0.000375,-,0.000000
1432,0.000375,-,0.000000
1433,0.000375,-,0.000000
1434,0.000375,-,0.000042
1435,0.000375,-,0.000000
1436,0.000417,-,0.000042
1437,0.000375,-,0.000000
1438,0.000375,-,0.000000
1439,0.000375,-,0.000000
1440,0.000416,-,0.000000
1441,0.000416,-,0.000000
1442,0.000416,-,0.000042
1443,0.000375,-,0.000000
1444,0.000375,-,0.000000
1445,0.000416,-,0.000042
1446,0.000375,-,0.000000
1447,0.000375,-,0.000042
1448,0.000417,-,0.000000
1449,0.000375,-,0.000083
1450,0.000541,-,0.000042
1451,0.000375,-,0.000000
1452,0.000416,-,0.000042
1453,0.000375,-,0.000000
1454,0.000417,-,0.000000
1455,0.000333,-,0.000000
1456,0.000375,-,0.000041
1457,0.000416,-,0.000000
1458,0.000375,-,0.000042
1459,0.000417,-,0.000000
1460,0.000417,-,0.000000
1461,0.000375,-,0.000000
1462,0.000417,-,0.000000
1463,0.000416,-,0.000000
1464,0.000416,-,0.000000
1465,0.000416,-,0.000042
1466,0.000417,-,0.000000
1467,0.000417,-,0.000042
1468,0.000333,-,0.000000
1469,0.000375,-,0.000042
1470,0.000417,-,0.000041
1471,0.000416,-,0.000041
1472,0.000375,-,0.000000
1473,0.000417,-,0.000041
1474,0.000334,-,0.000042
1475,0.000416,-,0.000042
1476,0.000417,-,0.000000
1477,0.000417,-,0.000042
1478,0.000416,-,0.000042
1479,0.000416,-,0.000000
1480,0.000416,-,0.000042
1481,0.000416,-,0.000042
1482,0.000416,-,0.000041
1483,0.000417,-,0.000000
1484,0.000417,-,0.000000
1485,0.000417,-,0.000000
1486,0.000417,-,0.000000
1487,0.000417,-,0.000042
1488,0.000416,-,0.000000
1489,0.000416,-,0.000000
1490,0.000417,-,0.000000
1491,0.000417,-,0.000000
1492,0.000417,-,0.000000
1493,0.000375,-,0.000000
1494,0.000416,-,0.000000
1495,0.000375,-,0.000000
1496,0.000417,-,0.000042
1497,0.000417,-,0.000000
1498,0.000417,-,0.000000
1499,0.000416,-,0.000042
1500,0.000417,-,0.000000
1501,0.000417,-,0.000000
1502,0.000417,-,0.000000
1503,0.000417,-,0.000042
1504,0.000542,-,0.000000
1505,0.000375,-,0.000000
1506,0.000417,-,0.000000
1507,0.000375,-,0.000042
1508,0.000416,-,0.000042
1509,0.000417,-,0.000000
1510,0.000417,-,0.000042
1511,0.000417,-,0.000041
1512,0.000416,-,0.000041
1513,0.000416,-,0.000000
1514,0.000375,-,0.000000
1515,0.000416,-,0.000000
1516,0.000416,-,0.000000
1517,0.000416,-,0.000042
1518,0.000417,-,0.000000
1519,0.000417,-,0.000000
1520,0.000417,-,0.000041
1521,0.000416,-,0.000000
1522,0.000417,-,0.000000
1523,0.000417,-,0.000042
1524,0.000416,-,0.000000
1525,0.000416,-,0.000000
1526,0.000417,-,0.000042
1527,0.000417,-,0.000000
1528,0.000417,-,0.000041
1529,0.000416,-,0.000000
1530,0.000417,-,0.000041
1531,0.000375,-,0.000041
1532,0.000417,-,0.000000
1533,0.000416,-,0.000042
1534,0.000417,-,0.000000
1535,0.000375,-,0.000041
1536,0.000417,-,0.000000
1537,0.000458,-,0.000209
1538,0.000458,-,0.000042
1539,0.000417,-,0.000000
1540,0.000417,-,0.000042
1541,0.000417,-,0.000041
1542,0.000458,-,0.000000
1543,0.000417,-,0.000000
1544,0.000417,-,0.000000
1545,0.000416,-,0.000000
1546,0.000417,-,0.000041
1547,0.000416,-,0.000000
1548,0.000417,-,0.000000
1549,0.000417,-,0.000042
1550,0.000375,-,0.000000
1551,0.000417,-,0.000000
1552,0.000416,-,0.000000
1553,0.000417,-,0.000000
1554,0.000417,-,0.000000
1555,0.000417,-,0.000000
1556,0.000416,-,0.000041
1557,0.000417,-,0.000000
1558,0.000417,-,0.000000
1559,0.000458,-,0.000000
1560,0.000416,-,0.000042
1561,0.000417,-,0.000000
1562,0.000416,-,0.000000
1563,0.000417,-,0.000042
1564,0.000417,-,0.000000
1565,0.000375,-,0.000000
1566,0.000417,-,0.000000
1567,0.000417,-,0.000041
1568,0.000417,-,0.000000
1569,0.000458,-,0.000041
1570,0.000416,-,0.000000
1571,0.000417,-,0.000041
1572,0.000416,-,0.000000
1573,0.000417,-,0.000000
1574,0.000458,-,0.000000
1575,0.000417,-,0.000042
1576,0.000417,-,0.000042
1577,0.000416,-,0.000000
1578,0.000458,-,0.000000
1579,0.000417,-,0.000000
1580,0.000416,-,0.000000
1581,0.000459,-,0.000000
1582,0.000417,-,0.000000
1583,0.000458,-,0.000000
1584,0.000458,-,0.000000
1585,0.000417,-,0.000000
1586,0.000458,-,0.000042
1587,0.000416,-,0.000000
1588,0.000417,-,0.000000
1589,0.000417,-,0.000042
1590,0.000417,-,0.000000
1591,0.000417,-,0.000042
1592,0.000458,-,0.000042
1593,0.000416,-,0.000042
1594,0.000459,-,0.000000
1595,0.000416,-,0.000042
1596,0.000458,-,0.000000
1597,0.000417,-,0.000041
1598,0.000458,-,0.000000
1599,0.000458,-,0.000041
1600,0.000458,-,0.000042
1601,0.000458,-,0.000000
1602,0.000416,-,0.000000
1603,0.000417,-,0.000042
1604,0.000417,-,0.000041
1605,0.000417,-,0.000042
1606,0.000459,-,0.000042
1607,0.000417,-,0.000000
1608,0.000458,-,0.000000
1609,0.000459,-,0.000041
1610,0.000458,-,0.000000
1611,0.000459,-,0.000000
1612,0.000458,-,0.000041
1613,0.000458,-,0.000000
1614,0.000417,-,0.000041
1615,0.000458,-,0.000000
1616,0.000417,-,0.000000
1617,0.000416,-,0.000000
1618,0.000459,-,0.000042
1619,0.000416,-,0.000042
1620,0.000417,-,0.000042
1621,0.000458,-,0.000000
1622,0.000417,-,0.000041
1623,0.000416,-,0.000000
1624,0.000417,-,0.000000
1625,0.000458,-,0.000000
1626,0.000417,-,0.000000
1627,0.000458,-,0.000000
1628,0.000459,-,0.000042
1629,0.000459,-,0.000000
1630,0.000459,-,0.000042
1631,0.000459,-,0.000042
1632,0.000459,-,0.000041
1633,0.000458,-,0.000042
1634,0.000459,-,0.000042
1635,0.000458,-,0.000041
1636,0.000458,-,0.000000
1637,0.000458,-,0.000042
1638,0.000417,-,0.000041
1639,0.000416,-,0.000000
1640,0.000417,-,0.000000
1641,0.000459,-,0.000042
1642,0.000458,-,0.000042
1643,0.000459,-,0.000041
1644,0.000458,-,0.000000
1645,0.000458,-,0.000000
1646,0.000417,-,0.000000
1647,0.000459,-,0.000042
1648,0.000458,-,0.000042
1649,0.000458,-,0.000042
1650,0.000542,-,0.000000
1651,0.000459,-,0.000041
1652,0.000458,-,0.000042
1653,0.000459,-,0.000000
1654,0.000459,-,0.000000
1655,0.000459,-,0.000000
1656,0.000458,-,0.000000
1657,0.000416,-,0.000000
1658,0.000416,-,0.000000
1659,0.000458,-,0.000000
1660,0.000458,-,0.000000
1661,0.000458,-,0.000000
1662,0.000459,-,0.000000
1663,0.000458,-,0.000042
1664,0.000459,-,0.000042
1665,0.000458,-,0.000000
1666,0.000459,-,0.000000
1667,0.000459,-,0.000041
1668,0.000459,-,0.000041
1669,0.000458,-,0.000000
1670,0.000416,-,0.000000
1671,0.000458,-,0.000000
1672,0.000459,-,0.000000
1673,0.000458,-,0.000000
1674,0.000500,-,0.000000
1675,0.000458,-,0.000000
1676,0.000458,-,0.000042
1677,0.000458,-,0.000000
1678,0.000458,-,0.000000
1679,0.000458,-,0.000000
1680,0.000459,-,0.000041
1681,0.000458,-,0.000042
1682,0.000459,-,0.000000
1683,0.000458,-,0.000000
1684,0.000500,-,0.000000
1685,0.000458,-,0.000000
1686,0.000458,-,0.000000
1687,0.000458,-,0.000042
1688,0.000458,-,0.000042
1689,0.000458,-,0.000000
1690,0.000458,-,0.000000
1691,0.000459,-,0.000000
1692,0.000459,-,0.000000
1693,0.000458,-,0.000042
1694,0.000500,-,0.000000
1695,0.000500,-,0.000042
1696,0.000417,-,0.000042
1697,0.000500,-,0.000042
1698,0.000459,-,0.000000
1699,0.000458,-,0.000000
1700,0.000458,-,0.000000
1701,0.000459,-,0.000042
1702,0.000459,-,0.000041
1703,0.000458,-,0.000000
1704,0.000458,-,0.000000
1705,0.000458,-,0.000000
1706,0.000500,-,0.000000
1707,0.000458,-,0.000000
1708,0.000459,-,0.000041
1709,0.000458,-,0.000042
1710,0.000458,-,0.000000
1711,0.000459,-,0.000042
1712,0.000458,-,0.000000
1713,0.000459,-,0.000042
1714,0.000459,-,0.000042
1715,0.000459,-,0.000000
1716,0.000459,-,0.000000
1717,0.000458,-,0.000000
1718,0.000458,-,0.000000
1719,0.000458,-,0.000000
1720,0.000458,-,0.000000
1721,0.000500,-,0.000000
1722,0.000459,-,0.000000
1723,0.000500,-,0.000000
1724,0.000500,-,0.000041
1725,0.000458,-,0.000042
1726,0.000459,-,0.000000
1727,0.000458,-,0.000000
1728,0.000458,-,0.000042
1729,0.000458,-,0.000042
1730,0.000458,-,0.000000
1731,0.000458,-,0.000000
1732,0.000458,-,0.000041
1733,0.000500,-,0.000000
1734,0.000458,-,0.000042
1735,0.000500,-,0.000000
1736,0.000500,-,0.000042
1737,0.000458,-,0.000000
1738,0.000500,-,0.000042
1739,0.000458,-,0.000041
1740,0.000500,-,0.000000
1741,0.000458,-,0.000000
1742,0.000459,-,0.000042
1743,0.000458,-,0.000000
1744,0.000458,-,0.000000
1745,0.000459,-,0.000042
1746,0.000459,-,0.000000
1747,0.000416,-,0.000042
1748,0.000500,-,0.000000
1749,0.000458,-,0.000042
1750,0.000500,-,0.000000
1751,0.000500,-,0.000000
1752,0.000458,-,0.000042
1753,0.000459,-,0.000000
1754,0.000500,-,0.000041
1755,0.000459,-,0.000042
1756,0.000542,-,0.000000
1757,0.000500,-,0.000041
1758,0.000500,-,0.000042
1759,0.000459,-,0.000000
1760,0.000500,-,0.000042
1761,0.000458,-,0.000042
1762,0.000500,-,0.000041
1763,0.000500,-,0.000042
1764,0.000458,-,0.000000
1765,0.000500,-,0.000000
1766,0.000500,-,0.000042
1767,0.000458,-,0.000042
1768,0.000500,-,0.000000
1769,0.000459,-,0.000042
1770,0.000458,-,0.000000
1771,0.000500,-,0.000000
1772,0.000500,-,0.000041
1773,0.000500,-,0.000041
1774,0.000459,-,0.000000
1775,0.000458,-,0.000000
1776,0.000500,-,0.000041
1777,0.000500,-,0.000000
1778,0.000500,-,0.000041
1779,0.000458,-,0.000000
1780,0.000500,-,0.000000
1781,0.000500,-,0.000042
1782,0.000500,-,0.000000
1783,0.000500,-,0.000000
1784,0.000500,-,0.000000
1785,0.000500,-,0.000000
1786,0.000459,-,0.000042
1787,0.000458,-,0.000000
1788,0.000500,-,0.000000
1789,0.000458,-,0.000042
1790,0.000458,-,0.000041
1791,0.000500,-,0.000042
1792,0.000500,-,0.000041
1793,0.000500,-,0.000000
1794,0.000500,-,0.000000
1795,0.000500,-,0.000000
1796,0.000500,-,0.000000
1797,0.000500,-,0.000000
1798,0.000500,-,0.000000
1799,0.000500,-,0.000000
1800,0.000458,-,0.000000
1801,0.000500,-,0.000000
1802,0.000500,-,0.000042
1803,0.000500,-,0.000000
1804,0.000500,-,0.000042
1805,0.000500,-,0.000000
1806,0.000500,-,0.000042
1807,0.000500,-,0.000041
1808,0.000500,-,0.000000
1809,0.000500,-,0.000042
1810,0.000500,-,0.000000
1811,0.000500,-,0.000000
1812,0.000459,-,0.000000
1813,0.000500,-,0.000042
1814,0.000500,-,0.000000
1815,0.000500,-,0.000000
1816,0.000500,-,0.000000
1817,0.000500,-,0.000041
1818,0.000500,-,0.000041
1819,0.000500,-,0.000042
1820,0.000500,-,0.000041
1821,0.000500,-,0.000000
1822,0.000500,-,0.000041
1823,0.000416,-,0.000042
1824,0.000500,-,0.000042
1825,0.000500,-,0.000000
1826,0.000500,-,0.000041
1827,0.000500,-,0.000041
1828,0.000500,-,0.000000
1829,0.000500,-,0.000000
1830,0.000500,-,0.000042
1831,0.000458,-,0.000042
1832,0.000500,-,0.000042
1833,0.000500,-,0.000000
1834,0.000500,-,0.000041
1835,0.000500,-,0.000042
1836,0.000500,-,0.000000
1837,0.000500,-,0.000000
1838,0.000500,-,0.000000
1839,0.000500,-,0.000000
1840,0.000500,-,0.000042
1841,0.000500,-,0.000042
1842,0.000500,-,0.000000
1843,0.000500,-,0.000042
1844,0.000500,-,0.000041
1845,0.000500,-,0.000000
1846,0.000500,-,0.000042
1847,0.000500,-,0.000000
1848,0.000500,-,0.000041
1849,0.000500,-,0.000000
1850,0.000542,-,0.000000
1851,0.000500,-,0.000000
1852,0.000500,-,0.000000
1853,0.000500,-,0.000041
1854,0.000500,-,0.000000
1855,0.000500,-,0.000000
1856,0.000500,-,0.000000
1857,0.000542,-,0.000000
1858,0.000500,-,0.000000
1859,0.000500,-,0.000042
1860,0.000541,-,0.000000
1861,0.000500,-,0.000000
1862,0.000500,-,0.000000
1863,0.000500,-,0.000041
1864,0.000542,-,0.000000
1865,0.000500,-,0.000000
1866,0.000541,-,0.000042
1867,0.000500,-,0.000041
1868,0.000500,-,0.000042
1869,0.000500,-,0.000000
1870,0.000500,-,0.000000
1871,0.000500,-,0.000000
1872,0.000500,-,0.000041
1873,0.000500,-,0.000000
1874,0.000500,-,0.000000
1875,0.000500,-,0.000041
1876,0.000500,-,0.000000
1877,0.000500,-,0.000041
1878,0.000542,-,0.000250
1879,0.000542,-,0.000042
1880,0.000541,-,0.000000
1881,0.000541,-,0.000000
1882,0.000542,-,0.000041
1883,0.000542,-,0.000000
1884,0.000500,-,0.000000
1885,0.000500,-,0.000042
1886,0.000500,-,0.000000
1887,0.000500,-,0.000000
1888,0.000541,-,0.000000
1889,0.000542,-,0.000000
1890,0.000500,-,0.000000
1891,0.000500,-,0.000042
1892,0.000500,-,0.000000
1893,0.000500,-,0.000000
1894,0.000625,-,0.000000
1895,0.000500,-,0.000000
1896,0.000500,-,0.000000
1897,0.000625,-,0.000042
1898,0.000500,-,0.000041
1899,0.000500,-,0.000000
1900,0.000500,-,0.000000
1901,0.000542,-,0.000000
1902,0.000542,-,0.000000
1903,0.000500,-,0.000000
1904,0.000500,-,0.000041
1905,0.000500,-,0.000000
1906,0.000500,-,0.000000
1907,0.000542,-,0.000042
1908,0.000542,-,0.000041
1909,0.000542,-,0.000042
1910,0.000542,-,0.000041
1911,0.000541,-,0.000000
1912,0.000541,-,0.000042
1913,0.000500,-,0.000000
1914,0.000500,-,0.000000
1915,0.000500,-,0.000042
1916,0.000542,-,0.000042
